filename,p1,p2,p3,p4,p5,p6
2032c.png,-0.12493230402469635,-0.04933728650212288,-0.009533718228340149,0.056286200881004333,-0.03536602854728699,-0.06814441084861755
30p-30n.png,0.012621374800801277,0.08274213969707489,0.07580551505088806,-0.048742227256298065,0.03692454472184181,0.044253140687942505
a18.png,-0.058529142290353775,-0.0201089046895504,-0.01792524941265583,0.05007524788379669,-0.006541988346725702,-0.04487960785627365
a18sm.png,-0.013032614253461361,0.005819575861096382,-0.017171910032629967,0.0323445200920105,0.014811165630817413,-0.011666679754853249
a63a108c.png,0.08381840586662292,0.020083539187908173,0.010436829179525375,0.004289818927645683,0.08913792669773102,0.06726270914077759
ag03.png,0.016846606507897377,0.019336387515068054,0.021351058036088943,-0.014272956177592278,0.04205320402979851,0.031258247792720795
ag04.png,0.02635546214878559,0.024997126311063766,0.025399912148714066,-0.013784609735012054,0.04567430540919304,0.03517518192529678
ag08.png,0.016819732263684273,0.0271669402718544,0.03235698863863945,-0.021351343020796776,0.04005137085914612,0.033006034791469574
ag09.png,0.015066217631101608,0.0326317623257637,0.0409647636115551,-0.02754097245633602,0.039396125823259354,0.035535573959350586
ag10.png,0.01630086824297905,0.033551715314388275,0.04333478957414627,-0.02938971482217312,0.04054543748497963,0.03621135652065277
ag11.png,0.01072102040052414,0.017336316406726837,0.018357345834374428,-0.012925246730446815,0.03730170056223869,0.026368049904704094
ag12.png,0.017651086673140526,0.03341785445809364,0.029155202209949493,-0.01127908006310463,0.03320347145199776,0.02470511384308338
ag13.png,0.009067016653716564,0.03227781131863594,0.029613763093948364,-0.013656128197908401,0.02892003022134304,0.021515605971217155
ag14.png,0.0037829906214028597,0.035074666142463684,0.03214758634567261,-0.01678529940545559,0.02546604722738266,0.01990419067442417
ag16.png,0.024506375193595886,0.03102170303463936,0.018232300877571106,-0.0020240722224116325,0.03762248530983925,0.02593216858804226
ag17.png,0.014799447730183601,0.031326062977313995,0.021730251610279083,-0.005714062601327896,0.03082936257123947,0.02005692571401596
ag18.png,0.0058356598019599915,0.03182194381952286,0.025914371013641357,-0.01125320978462696,0.026055660098791122,0.01862763799726963
ag19.png,0.00014531356282532215,0.03335223346948624,0.028020847588777542,-0.013969851657748222,0.021732835099101067,0.014854291453957558
ag23.png,0.03361207991838455,0.01546522043645382,-0.014767107553780079,0.035143882036209106,0.04252928867936134,0.018328137695789337
ag24.png,0.028683485463261604,0.021062355488538742,-0.008571905083954334,0.02751382812857628,0.0364844910800457,0.0163816399872303
ag25.png,0.013085716404020786,0.02475406974554062,-0.0005745692178606987,0.015431646257638931,0.025798555463552475,0.008904408663511276
ag26.png,0.0044352225959300995,0.02389039471745491,0.0067955367267131805,0.005937159527093172,0.02195538766682148,0.007982349023222923
